,date,state,fips,cases,deaths
618,2021-03-12,Puerto Rico,72,136182,2077
619,2021-03-12,Pennsylvania,42,966620,24576
620,2021-03-12,Oregon,41,159130,2328
621,2021-03-12,Oklahoma,40,431366,4701
622,2021-03-12,Ohio,39,986740,17871
623,2021-03-12,Northern Mariana Islands,69,146,2
624,2021-03-12,North Dakota,38,100878,1486
625,2021-03-12,North Carolina,37,886782,11688
626,2021-03-12,New York,36,1728900,48277
627,2021-03-12,New Mexico,35,187984,3851
628,2021-03-12,New Jersey,34,830847,23854
629,2021-03-12,New Hampshire,33,78074,1195
630,2021-03-12,Nevada,32,298719,5099
631,2021-03-12,Nebraska,31,204722,2236
632,2021-03-12,Montana,30,101683,1393
633,2021-03-12,Missouri,29,573751,8752
634,2021-03-12,Mississippi,28,299887,6883
635,2021-03-12,Minnesota,27,495276,6805
636,2021-03-12,Michigan,26,667799,16720
637,2021-03-12,Massachusetts,25,598859,16580
638,2021-03-12,Maryland,24,391662,8030
639,2021-03-12,Maine,23,46650,723
640,2021-03-12,Louisiana,22,436482,9861
641,2021-03-12,Kentucky,21,418540,5080
642,2021-03-12,Kansas,20,300698,4824
643,2021-03-12,Iowa,19,342343,5632
644,2021-03-12,Indiana,18,674293,12824
645,2021-03-12,Illinois,17,1209847,23163
646,2021-03-12,Idaho,16,175068,1912
647,2021-03-12,Hawaii,15,28156,446
648,2021-03-12,Guam,66,8736,134
649,2021-03-12,Georgia,13,1006519,17615
650,2021-03-12,Florida,12,1967857,32144
651,2021-03-12,District of Columbia,11,42282,1038
652,2021-03-12,Delaware,10,89911,1496
653,2021-03-12,Connecticut,9,290577,7765
654,2021-03-12,Colorado,8,443842,6113
655,2021-03-12,California,6,3617356,55336
656,2021-03-12,Arkansas,5,326499,5437
657,2021-03-12,Arizona,4,831832,16519
658,2021-03-12,Alaska,2,59796,292
659,2021-03-12,Alabama,1,502711,10299
660,2021-03-11,Wyoming,56,55112,691
661,2021-03-11,Wisconsin,55,623801,7162
662,2021-03-11,West Virginia,54,134496,2338
663,2021-03-11,Washington,53,350661,5167
664,2021-03-11,Virginia,51,590625,9902
665,2021-03-11,Virgin Islands,78,2761,25
666,2021-03-11,Vermont,50,16500,211
667,2021-03-11,Utah,49,376973,2015
668,2021-03-11,Texas,48,2716807,46168
669,2021-03-11,Tennessee,47,773907,11520
670,2021-03-11,South Dakota,46,114163,1905
671,2021-03-11,South Carolina,45,529392,8822
672,2021-03-11,Rhode Island,44,130120,2563
673,2021-03-11,Puerto Rico,72,136022,2073
674,2021-03-11,Pennsylvania,42,963552,24533
675,2021-03-11,Oregon,41,158649,2323
676,2021-03-11,Oklahoma,40,430944,4701
677,2021-03-11,Ohio,39,984934,17662
678,2021-03-11,Northern Mariana Islands,69,146,2
679,2021-03-11,North Dakota,38,100757,1485
680,2021-03-11,North Carolina,37,884684,11649
681,2021-03-11,New York,36,1720456,48208
682,2021-03-11,New Mexico,35,187720,3847
683,2021-03-11,New Jersey,34,826631,23737
684,2021-03-11,New Hampshire,33,77764,1191
685,2021-03-11,Nevada,32,297824,5080
686,2021-03-11,Nebraska,31,204417,2234
687,2021-03-11,Montana,30,101561,1392
688,2021-03-11,Missouri,29,572872,8743
689,2021-03-11,Mississippi,28,299124,6864
690,2021-03-11,Minnesota,27,494174,6792
691,2021-03-11,Michigan,26,665024,16712
692,2021-03-11,Massachusetts,25,597073,16551
693,2021-03-11,Maryland,24,390672,8014
694,2021-03-11,Maine,23,46441,723
695,2021-03-11,Louisiana,22,435935,9828
696,2021-03-11,Kentucky,21,417631,5052
697,2021-03-11,Kansas,20,300302,4851
698,2021-03-11,Iowa,19,341837,5622
699,2021-03-11,Indiana,18,673349,12802
700,2021-03-11,Illinois,17,1208072,23122
701,2021-03-11,Idaho,16,174729,1909
702,2021-03-11,Hawaii,15,27998,445
703,2021-03-11,Guam,66,8727,134
704,2021-03-11,Georgia,13,1004918,17570
705,2021-03-11,Florida,12,1962643,32039
706,2021-03-11,District of Columbia,11,42128,1038
707,2021-03-11,Delaware,10,89680,1494
708,2021-03-11,Connecticut,9,289392,7761
709,2021-03-11,Colorado,8,442599,6108
710,2021-03-11,California,6,3615049,55132
711,2021-03-11,Arkansas,5,326040,5410
712,2021-03-11,Arizona,4,830465,16464
713,2021-03-11,Alaska,2,59689,291
714,2021-03-11,Alabama,1,502263,10274
715,2021-03-10,Wyoming,56,55014,691
716,2021-03-10,Wisconsin,55,623150,7151
717,2021-03-10,West Virginia,54,134158,2330
718,2021-03-10,Washington,53,349881,5159
719,2021-03-10,Virginia,51,589375,9849
720,2021-03-10,Virgin Islands,78,2755,25
721,2021-03-10,Vermont,50,16371,211
722,2021-03-10,Utah,49,376327,1992
723,2021-03-10,Texas,48,2710622,45956
724,2021-03-10,Tennessee,47,772634,11506
725,2021-03-10,South Dakota,46,113962,1904
726,2021-03-10,South Carolina,45,528473,8781
727,2021-03-10,Rhode Island,44,129595,2559
728,2021-03-10,Puerto Rico,72,135666,2071
729,2021-03-10,Pennsylvania,42,960877,24485
730,2021-03-10,Oregon,41,158360,2314
731,2021-03-10,Oklahoma,40,430250,4701
732,2021-03-10,Ohio,39,983487,17662
733,2021-03-10,Northern Mariana Islands,69,146,2
734,2021-03-10,North Dakota,38,100645,1481
735,2021-03-10,North Carolina,37,882489,11628
736,2021-03-10,New York,36,1713287,48092
737,2021-03-10,New Mexico,35,187487,3841
738,2021-03-10,New Jersey,34,822817,23691
739,2021-03-10,New Hampshire,33,77463,1187
740,2021-03-10,Nevada,32,297216,5069
741,2021-03-10,Nebraska,31,204144,2231
742,2021-03-10,Montana,30,101374,1388
743,2021-03-10,Missouri,29,572148,8728
744,2021-03-10,Mississippi,28,298445,6845
745,2021-03-10,Minnesota,27,493081,6773
746,2021-03-10,Michigan,26,662553,16690
747,2021-03-10,Massachusetts,25,595264,16509
748,2021-03-10,Maryland,24,389748,8002
749,2021-03-10,Maine,23,46254,723
750,2021-03-10,Louisiana,22,435514,9812
751,2021-03-10,Kentucky,21,416402,5026
752,2021-03-10,Kansas,20,300261,4851
753,2021-03-10,Iowa,19,341378,5602
754,2021-03-10,Indiana,18,672439,12775
755,2021-03-10,Illinois,17,1206362,23067
756,2021-03-10,Idaho,16,174381,1903
757,2021-03-10,Hawaii,15,27944,445
758,2021-03-10,Guam,66,8725,134
759,2021-03-10,Georgia,13,1003181,17491
760,2021-03-10,Florida,12,1957578,31947
761,2021-03-10,District of Columbia,11,42006,1037
762,2021-03-10,Delaware,10,88891,1492
763,2021-03-10,Connecticut,9,288657,7752
764,2021-03-10,Colorado,8,441611,6092
765,2021-03-10,California,6,3611490,54877
766,2021-03-10,Arkansas,5,325700,5382
767,2021-03-10,Arizona,4,828630,16404
768,2021-03-10,Alaska,2,59451,291
769,2021-03-10,Alabama,1,501398,10222
770,2021-03-09,Wyoming,56,54972,691
771,2021-03-09,Wisconsin,55,622444,7138
772,2021-03-09,West Virginia,54,133856,2326
773,2021-03-09,Washington,53,349196,5141
774,2021-03-09,Virginia,51,588129,9790
775,2021-03-09,Virgin Islands,78,2744,25
776,2021-03-09,Vermont,50,16286,211
777,2021-03-09,Utah,49,375636,1990
778,2021-03-09,Texas,48,2705272,45754
779,2021-03-09,Tennessee,47,771292,11489
780,2021-03-09,South Dakota,46,113753,1901
781,2021-03-09,South Carolina,45,527348,8763
782,2021-03-09,Rhode Island,44,129277,2556
783,2021-03-09,Puerto Rico,72,135552,2067
784,2021-03-09,Pennsylvania,42,958266,24445
785,2021-03-09,Oregon,41,158029,2309
786,2021-03-09,Oklahoma,40,429432,4701
787,2021-03-09,Ohio,39,981619,17662
788,2021-03-09,Northern Mariana Islands,69,146,2
789,2021-03-09,North Dakota,38,100544,1479
790,2021-03-09,North Carolina,37,880585,11577
791,2021-03-09,New York,36,1707181,48000
792,2021-03-09,New Mexico,35,187238,3832
793,2021-03-09,New Jersey,34,819042,23635
794,2021-03-09,New Hampshire,33,77252,1185
795,2021-03-09,Nevada,32,296885,5054
796,2021-03-09,Nebraska,31,203806,2221
797,2021-03-09,Montana,30,101229,1386
798,2021-03-09,Missouri,29,571432,8715
799,2021-03-09,Mississippi,28,298008,6834
800,2021-03-09,Minnesota,27,492176,6764
801,2021-03-09,Michigan,26,659901,16683
802,2021-03-09,Massachusetts,25,593607,16456
803,2021-03-09,Maryland,24,388848,7988
804,2021-03-09,Maine,23,46059,723
805,2021-03-09,Louisiana,22,434926,9769
806,2021-03-09,Kentucky,21,415393,5001
807,2021-03-09,Kansas,20,299523,4816
808,2021-03-09,Iowa,19,340891,5575
809,2021-03-09,Indiana,18,671570,12762
810,2021-03-09,Illinois,17,1204693,23039
811,2021-03-09,Idaho,16,173922,1894
812,2021-03-09,Hawaii,15,27903,442
813,2021-03-09,Guam,66,8721,134
814,2021-03-09,Georgia,13,1001341,17418
815,2021-03-09,Florida,12,1952725,31888
816,2021-03-09,District of Columbia,11,41910,1036
817,2021-03-09,Delaware,10,88679,1482
818,2021-03-09,Connecticut,9,288145,7739
819,2021-03-09,Colorado,8,440479,6084
820,2021-03-09,California,6,3608022,54620
821,2021-03-09,Arkansas,5,325383,5357
822,2021-03-09,Arizona,4,827800,16326
823,2021-03-09,Alaska,2,59299,291
824,2021-03-09,Alabama,1,500616,10186
825,2021-03-08,Wyoming,56,54903,682
826,2021-03-08,Wisconsin,55,621842,7111
827,2021-03-08,West Virginia,54,133627,2325
828,2021-03-08,Washington,53,348485,5129
829,2021-03-08,Virginia,51,586592,9683
830,2021-03-08,Virgin Islands,78,2744,25
831,2021-03-08,Vermont,50,16199,208
832,2021-03-08,Utah,49,375109,1977
833,2021-03-08,Texas,48,2699863,45570
834,2021-03-08,Tennessee,47,770202,11459
835,2021-03-08,South Dakota,46,113596,1901
836,2021-03-08,South Carolina,45,526716,8760
837,2021-03-08,Rhode Island,44,128981,2549
838,2021-03-08,Puerto Rico,72,135552,2066
839,2021-03-08,Pennsylvania,42,955337,24401
840,2021-03-08,Oregon,41,157611,2306
841,2021-03-08,Oklahoma,40,429162,4534
842,2021-03-08,Ohio,39,979726,17502
843,2021-03-08,Northern Mariana Islands,69,146,2
844,2021-03-08,North Dakota,38,100449,1479
845,2021-03-08,North Carolina,37,879279,11556
846,2021-03-08,New York,36,1700348,47921
847,2021-03-08,New Mexico,35,187040,3813
848,2021-03-08,New Jersey,34,814916,23590
849,2021-03-08,New Hampshire,33,77060,1184
850,2021-03-08,Nevada,32,296470,5040
851,2021-03-08,Nebraska,31,203546,2224
852,2021-03-08,Montana,30,101093,1382
853,2021-03-08,Missouri,29,570729,8610
854,2021-03-08,Mississippi,28,297651,6808
855,2021-03-08,Minnesota,27,490551,6624
856,2021-03-08,Michigan,26,658294,16652
857,2021-03-08,Massachusetts,25,592344,16435
858,2021-03-08,Maryland,24,388217,7963
859,2021-03-08,Maine,23,45926,706
860,2021-03-08,Louisiana,22,434289,9758
861,2021-03-08,Kentucky,21,414550,4970
862,2021-03-08,Kansas,20,299503,4816
863,2021-03-08,Iowa,19,340128,5560
864,2021-03-08,Indiana,18,670975,12744
865,2021-03-08,Illinois,17,1203008,23020
866,2021-03-08,Idaho,16,173523,1893
867,2021-03-08,Hawaii,15,27862,442
868,2021-03-08,Guam,66,8720,134
869,2021-03-08,Georgia,13,999460,17389
870,2021-03-08,Florida,12,1948299,31763
871,2021-03-08,District of Columbia,11,41579,1035
872,2021-03-08,Delaware,10,88563,1475
873,2021-03-08,Connecticut,9,287396,7725
874,2021-03-08,Colorado,8,439609,6079
875,2021-03-08,California,6,3603893,54377
876,2021-03-08,Arkansas,5,324951,5343
877,2021-03-08,Arizona,4,827237,16328
878,2021-03-08,Alaska,2,59210,291
879,2021-03-08,Alabama,1,500092,10148
880,2021-03-07,Wyoming,56,54764,682
881,2021-03-07,Wisconsin,55,621654,7111
882,2021-03-07,West Virginia,54,133445,2325
883,2021-03-07,Washington,53,347391,5108
884,2021-03-07,Virginia,51,585700,9596
885,2021-03-07,Virgin Islands,78,2714,25
886,2021-03-07,Vermont,50,16083,208
887,2021-03-07,Utah,49,374850,1976
888,2021-03-07,Texas,48,2695863,45446
889,2021-03-07,Tennessee,47,769161,11450
890,2021-03-07,South Dakota,46,113589,1900
891,2021-03-07,South Carolina,45,525865,8754
892,2021-03-07,Rhode Island,44,128121,2541
893,2021-03-07,Puerto Rico,72,135432,2065
894,2021-03-07,Pennsylvania,42,953421,24393
895,2021-03-07,Oregon,41,157350,2303
896,2021-03-07,Oklahoma,40,428997,4534
897,2021-03-07,Ohio,39,978471,17502
898,2021-03-07,Northern Mariana Islands,69,144,2
899,2021-03-07,North Dakota,38,100421,1479
900,2021-03-07,North Carolina,37,876542,11522
901,2021-03-07,New York,36,1694908,47857
902,2021-03-07,New Mexico,35,186922,3808
903,2021-03-07,New Jersey,34,812609,23574
904,2021-03-07,New Hampshire,33,76861,1184
905,2021-03-07,Nevada,32,296275,5037
906,2021-03-07,Nebraska,31,203304,2223
907,2021-03-07,Montana,30,100968,1382
908,2021-03-07,Missouri,29,520401,8608
909,2021-03-07,Mississippi,28,297581,6808
910,2021-03-07,Minnesota,27,490079,6618
911,2021-03-07,Michigan,26,655983,16647
912,2021-03-07,Massachusetts,25,591356,16417
913,2021-03-07,Maryland,24,387501,7955
914,2021-03-07,Maine,23,45794,706
915,2021-03-07,Louisiana,22,433785,9748
916,2021-03-07,Kentucky,21,414200,4962
917,2021-03-07,Kansas,20,298900,4812
918,2021-03-07,Iowa,19,339672,5559
919,2021-03-07,Indiana,18,670500,12737
920,2021-03-07,Illinois,17,1201760,23014
921,2021-03-07,Idaho,16,173011,1882
922,2021-03-07,Hawaii,15,27821,442
923,2021-03-07,Guam,66,8718,134
924,2021-03-07,Georgia,13,998254,17348
925,2021-03-07,Florida,12,1944987,31682
926,2021-03-07,District of Columbia,11,41419,1030
927,2021-03-07,Delaware,10,88354,1473
928,2021-03-07,Connecticut,9,285330,7704
929,2021-03-07,Colorado,8,437726,6075
930,2021-03-07,California,6,3599716,54217
931,2021-03-07,Arkansas,5,324818,5319
932,2021-03-07,Arizona,4,826454,16328
933,2021-03-07,Alaska,2,58870,292
934,2021-03-07,Alabama,1,499819,10148
935,2021-03-06,Wyoming,56,54764,682
936,2021-03-06,Wisconsin,55,621277,7107
937,2021-03-06,West Virginia,54,133290,2323
938,2021-03-06,Washington,53,347301,5107
939,2021-03-06,Virginia,51,584537,9519
940,2021-03-06,Virgin Islands,78,2714,25
941,2021-03-06,Vermont,50,15964,208
942,2021-03-06,Utah,49,374438,1975
943,2021-03-06,Texas,48,2693011,45381
944,2021-03-06,Tennessee,47,768139,11447
945,2021-03-06,South Dakota,46,113378,1898
946,2021-03-06,South Carolina,45,524457,8719
947,2021-03-06,Rhode Island,44,128121,2541
948,2021-03-06,Puerto Rico,72,134942,2059
949,2021-03-06,Pennsylvania,42,951703,24362
950,2021-03-06,Oregon,41,157163,2303
951,2021-03-06,Oklahoma,40,428536,4534
952,2021-03-06,Ohio,39,977738,17502
953,2021-03-06,Northern Mariana Islands,69,144,2
954,2021-03-06,North Dakota,38,100387,1479
955,2021-03-06,North Carolina,37,876542,11520
956,2021-03-06,New York,36,1687250,47767
957,2021-03-06,New Mexico,35,186742,3798
958,2021-03-06,New Jersey,34,810089,23557
959,2021-03-06,New Hampshire,33,76695,1181
960,2021-03-06,Nevada,32,296040,5036
961,2021-03-06,Nebraska,31,203084,2223
962,2021-03-06,Montana,30,100925,1382
963,2021-03-06,Missouri,29,520111,8606
964,2021-03-06,Mississippi,28,297321,6805
965,2021-03-06,Minnesota,27,489184,6614
966,2021-03-06,Michigan,26,655924,16647
967,2021-03-06,Massachusetts,25,589931,16374
968,2021-03-06,Maryland,24,386792,7941
969,2021-03-06,Maine,23,45635,704
970,2021-03-06,Louisiana,22,433045,9716
971,2021-03-06,Kentucky,21,413684,4952
972,2021-03-06,Kansas,20,298900,4812
973,2021-03-06,Iowa,19,339511,5553
974,2021-03-06,Indiana,18,669754,12726
975,2021-03-06,Illinois,17,1200720,23002
976,2021-03-06,Idaho,16,173011,1882
977,2021-03-06,Hawaii,15,27774,441
978,2021-03-06,Guam,66,8718,134
979,2021-03-06,Georgia,13,996616,17347
980,2021-03-06,Florida,12,1940889,31619
981,2021-03-06,District of Columbia,11,41273,1030
982,2021-03-06,Delaware,10,88139,1464
983,2021-03-06,Connecticut,9,285330,7704
984,2021-03-06,Colorado,8,437650,6075
985,2021-03-06,California,6,3596962,54124
986,2021-03-06,Arkansas,5,324653,5297
987,2021-03-06,Arizona,4,825119,16323
988,2021-03-06,Alaska,2,58870,292
989,2021-03-06,Alabama,1,499411,10149
990,2021-03-05,Wyoming,56,54764,682
991,2021-03-05,Wisconsin,55,620663,7099
992,2021-03-05,West Virginia,54,132964,2318
993,2021-03-05,Washington,53,346733,5104
994,2021-03-05,Virginia,51,583060,9428
995,2021-03-05,Virgin Islands,78,2714,25
996,2021-03-05,Vermont,50,15819,207
997,2021-03-05,Utah,49,373868,1970
998,2021-03-05,Texas,48,2689417,45195
999,2021-03-05,Tennessee,47,767073,11439
1000,2021-03-05,South Dakota,46,113229,1896
1001,2021-03-05,South Carolina,45,523258,8699
1002,2021-03-05,Rhode Island,44,128121,2541
1003,2021-03-05,Puerto Rico,72,134681,2056
1004,2021-03-05,Pennsylvania,42,949223,24311
1005,2021-03-05,Oregon,41,156985,2301
1006,2021-03-05,Oklahoma,40,427558,4534
1007,2021-03-05,Ohio,39,976230,17502
1008,2021-03-05,Northern Mariana Islands,69,144,2
1009,2021-03-05,North Dakota,38,100308,1478
1010,2021-03-05,North Carolina,37,874780,11475
1011,2021-03-05,New York,36,1679124,47672
1012,2021-03-05,New Mexico,35,186460,3789
1013,2021-03-05,New Jersey,34,806367,23521
1014,2021-03-05,New Hampshire,33,76422,1178
1015,2021-03-05,Nevada,32,295571,5024
1016,2021-03-05,Nebraska,31,202871,2222
1017,2021-03-05,Montana,30,100798,1381
1018,2021-03-05,Missouri,29,519653,8599
1019,2021-03-05,Mississippi,28,296745,6783
1020,2021-03-05,Minnesota,27,488238,6602
1021,2021-03-05,Michigan,26,654355,16591
1022,2021-03-05,Massachusetts,25,588209,16322
1023,2021-03-05,Maryland,24,385860,7930
1024,2021-03-05,Maine,23,45452,704
1025,2021-03-05,Louisiana,22,433045,9716
1026,2021-03-05,Kentucky,21,412863,4912
1027,2021-03-05,Kansas,20,298897,4812
1028,2021-03-05,Iowa,19,339121,5549
1029,2021-03-05,Indiana,18,668520,12697
1030,2021-03-05,Illinois,17,1198242,22946
1031,2021-03-05,Idaho,16,172929,1880
1032,2021-03-05,Hawaii,15,27693,440
1033,2021-03-05,Guam,66,8716,132
1034,2021-03-05,Georgia,13,994416,17260
1035,2021-03-05,Florida,12,1936199,31521
1036,2021-03-05,District of Columbia,11,41122,1027
1037,2021-03-05,Delaware,10,87874,1453
1038,2021-03-05,Connecticut,9,285330,7704
1039,2021-03-05,Colorado,8,436848,6075
1040,2021-03-05,California,6,3592698,53838
1041,2021-03-05,Arkansas,5,324326,5283
1042,2021-03-05,Arizona,4,823384,16272
1043,2021-03-05,Alaska,2,58870,292
1044,2021-03-05,Alabama,1,498887,10122
1045,2021-03-04,Wyoming,56,54685,682
1046,2021-03-04,Wisconsin,55,619942,7087
1047,2021-03-04,West Virginia,54,132677,2309
1048,2021-03-04,Washington,53,346030,5098
1049,2021-03-04,Virginia,51,581408,9357
1050,2021-03-04,Virgin Islands,78,2704,25
1051,2021-03-04,Vermont,50,15686,207
1052,2021-03-04,Utah,49,373319,1965
1053,2021-03-04,Texas,48,2683840,44920
1054,2021-03-04,Tennessee,47,765869,11407
1055,2021-03-04,South Dakota,46,113065,1896
1056,2021-03-04,South Carolina,45,521563,8660
1057,2021-03-04,Rhode Island,44,127727,2539
1058,2021-03-04,Puerto Rico,72,134482,2053
1059,2021-03-04,Pennsylvania,42,946455,24265
1060,2021-03-04,Oregon,41,156714,2284
1061,2021-03-04,Oklahoma,40,426641,4534
1062,2021-03-04,Ohio,39,974480,16750
1063,2021-03-04,Northern Mariana Islands,69,144,2
1064,2021-03-04,North Dakota,38,100214,1478
1065,2021-03-04,North Carolina,37,872678,11434
1066,2021-03-04,New York,36,1670973,47565
1067,2021-03-04,New Mexico,35,186156,3771
1068,2021-03-04,New Jersey,34,802669,23491
1069,2021-03-04,New Hampshire,33,76178,1178
1070,2021-03-04,Nevada,32,295179,5005
1071,2021-03-04,Nebraska,31,202521,2213
1072,2021-03-04,Montana,30,100640,1377
1073,2021-03-04,Missouri,29,519108,8571
1074,2021-03-04,Mississippi,28,296154,6764
1075,2021-03-04,Minnesota,27,487442,6589
1076,2021-03-04,Michigan,26,652589,16580
1077,2021-03-04,Massachusetts,25,586310,16296
1078,2021-03-04,Maryland,24,384947,7922
1079,2021-03-04,Maine,23,45227,705
1080,2021-03-04,Louisiana,22,432527,9686
1081,2021-03-04,Kentucky,21,411928,4886
1082,2021-03-04,Kansas,20,298218,4816
1083,2021-03-04,Iowa,19,338588,5536
1084,2021-03-04,Indiana,18,667668,12663
1085,2021-03-04,Illinois,17,1196739,22902
1086,2021-03-04,Idaho,16,172721,1879
1087,2021-03-04,Hawaii,15,27604,438
1088,2021-03-04,Guam,66,8716,132
1089,2021-03-04,Georgia,13,992399,17198
1090,2021-03-04,Florida,12,1930224,31386
1091,2021-03-04,District of Columbia,11,41014,1024
1092,2021-03-04,Delaware,10,87643,1444
1093,2021-03-04,Connecticut,9,284500,7693
1094,2021-03-04,Colorado,8,435448,6066
1095,2021-03-04,California,6,3587633,53457
1096,2021-03-04,Arkansas,5,323756,5273
1097,2021-03-04,Arizona,4,821474,16185
1098,2021-03-04,Alaska,2,58722,291
1099,2021-03-04,Alabama,1,498076,10094
1100,2021-03-03,Wyoming,56,54616,682
1101,2021-03-03,Wisconsin,55,619089,7074
1102,2021-03-03,West Virginia,54,132416,2309
1103,2021-03-03,Washington,53,345193,5075
1104,2021-03-03,Virginia,51,580108,9326
1105,2021-03-03,Virgin Islands,78,2695,25
1106,2021-03-03,Vermont,50,15487,207
1107,2021-03-03,Utah,49,372708,1955
1108,2021-03-03,Texas,48,2676258,44627
1109,2021-03-03,Tennessee,47,764297,11365
1110,2021-03-03,South Dakota,46,112833,1893
1111,2021-03-03,South Carolina,45,519996,8620
1112,2021-03-03,Rhode Island,44,127285,2534
1113,2021-03-03,Puerto Rico,72,134380,2048
1114,2021-03-03,Pennsylvania,42,943448,24214
1115,2021-03-03,Oregon,41,156387,2262
1116,2021-03-03,Oklahoma,40,425746,4534
1117,2021-03-03,Ohio,39,972605,16750
1118,2021-03-03,Northern Mariana Islands,69,144,2
1119,2021-03-03,North Dakota,38,100097,1478
1120,2021-03-03,North Carolina,37,869999,11389
1121,2021-03-03,New York,36,1663505,47464
1122,2021-03-03,New Mexico,35,185898,3755
1123,2021-03-03,New Jersey,34,799476,23383
1124,2021-03-03,New Hampshire,33,75990,1175
1125,2021-03-03,Nevada,32,294755,4988
1126,2021-03-03,Nebraska,31,202182,2213
1127,2021-03-03,Montana,30,100469,1374
1128,2021-03-03,Missouri,29,518530,8565
